white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
24555,23356,2,lado,32,11,2,19,16,8,39.4,59.0,1.6
24555,33356,5,centro,24,0,4,20,8,0,68.4,31.2,0.4
24555,33356,5,esquina,24,1,0,23,6,10,63.2,36.2,0.6
24555,33356,4,esquina,24,2,0,22,8,10,57.8,41.4,0.8
24555,33356,5,lado,24,1,2,21,12,10,56.0,43.6,0.4
24555,33356,2,esquina,24,2,0,22,10,8,56.0,43.2,0.8
24555,33356,2,centro,24,4,0,20,20,12,51.0,47.2,1.8
24555,33356,4,lado,24,4,0,20,12,10,49.4,50.0,0.6
24555,33356,4,centro,24,4,0,20,16,12,43.2,56.4,0.4
24555,33356,2,lado,24,8,2,14,13,8,39.2,58.8,2.0
34555,11356,5,centro,32,0,4,28,12,0,77.8,21.6,0.6
34555,11356,5,esquina,32,1,0,31,6,10,69.2,29.4,1.4
34555,11356,4,esquina,32,1,0,31,8,10,68.4,30.8,0.8
34555,11356,3,esquina,32,1,0,31,8,8,67.2,31.4,1.4
34555,11356,5,lado,32,1,0,31,15,10,64.8,33.4,1.8
34555,11356,3,centro,32,4,0,28,20,12,61.4,38.0,0.6
34555,11356,4,lado,32,2,0,30,15,10,60.2,38.6,1.2
34555,11356,4,centro,32,4,0,28,20,12,55.6,43.8,0.6
34555,11356,3,lado,32,6,0,26,16,8,52.6,46.0,1.4
34555,12356,5,centro,40,0,4,36,16,0,78.2,20.8,1.0
34555,12356,5,esquina,40,1,0,39,6,10,73.0,26.0,1.0
34555,12356,3,esquina,40,1,0,39,8,8,72.0,26.4,1.6
34555,12356,4,esquina,40,1,0,39,8,10,69.8,27.8,2.4
34555,12356,5,lado,40,1,0,39,18,10,67.8,30.2,2.0
34555,12356,3,centro,40,4,0,36,24,12,67.6,31.4,1.0
34555,12356,4,centro,40,4,0,36,24,12,63.2,35.8,1.0
34555,12356,4,lado,40,2,0,38,18,10,60.2,38.2,1.6
34555,12356,3,lado,40,6,0,34,19,8,55.0,44.2,0.8
34555,13356,5,centro,32,0,4,28,12,0,78.2,21.2,0.6
34555,13356,4,esquina,32,1,0,31,8,10,68.4,30.4,1.2
34555,13356,5,esquina,32,1,0,31,6,10,67.4,31.8,0.8
34555,13356,3,esquina,32,1,0,31,8,8,67.4,31.6,1.0
34555,13356,5,lado,32,1,0,31,15,10,64.4,33.6,2.0
34555,13356,3,centro,32,4,0,28,20,12,61.2,38.0,0.8
34555,13356,4,lado,32,2,0,30,15,10,58.4,40.2,1.4
34555,13356,4,centro,32,4,0,28,20,12,55.4,44.0,0.6
34555,13356,3,lado,32,7,2,23,16,8,50.2,47.8,2.0
34555,22356,5,centro,32,0,4,28,12,0,77.8,21.6,0.6
34555,22356,5,esquina,32,1,0,31,6,10,69.2,29.4,1.4
34555,22356,4,esquina,32,1,0,31,8,10,68.4,30.8,0.8
34555,22356,3,esquina,32,1,0,31,8,8,67.2,31.4,1.4
34555,22356,5,lado,32,1,0,31,15,10,64.8,33.4,1.8
34555,22356,3,centro,32,4,0,28,20,12,61.4,38.0,0.6
34555,22356,4,lado,32,2,0,30,15,10,60.2,38.6,1.2
34555,22356,4,centro,32,4,0,28,20,12,55.6,43.8,0.6
34555,22356,3,lado,32,6,0,26,16,8,52.6,46.0,1.4
34555,23356,5,centro,32,0,4,28,12,0,78.2,21.2,0.6
34555,23356,4,esquina,32,1,0,31,8,10,68.4,30.4,1.2
34555,23356,5,esquina,32,1,0,31,6,10,67.4,31.8,0.8
34555,23356,3,esquina,32,1,0,31,8,8,67.4,31.6,1.0
34555,23356,5,lado,32,1,0,31,15,10,64.4,33.6,2.0
34555,23356,3,centro,32,4,0,28,20,12,61.2,38.0,0.8
34555,23356,4,lado,32,2,0,30,15,10,58.4,40.2,1.4
34555,23356,4,centro,32,4,0,28,20,12,55.4,44.0,0.6
34555,23356,3,lado,32,7,2,23,16,8,50.2,47.8,2.0
34555,33356,5,centro,24,0,4,20,8,0,72.8,26.2,1.0
34555,33356,5,esquina,24,1,0,23,6,10,65.0,34.0,1.0
34555,33356,3,esquina,24,1,0,23,8,8,62.2,37.4,0.4
34555,33356,4,esquina,24,1,0,23,8,10,61.4,38.2,0.4
34555,33356,5,lado,24,1,0,23,12,10,59.4,39.4,1.2
34555,33356,3,centro,24,4,0,20,16,12,57.0,43.0,0.0
34555,33356,4,lado,24,2,0,22,12,10,53.4,45.0,1.6
34555,33356,4,centro,24,4,0,20,16,12,48.4,50.0,1.6
34555,33356,3,lado,24,7,2,15,13,8,43.2,55.2,1.6
