white,black,pieza,casilla,respuestas,ganan,tablas,pierden,plies,gana1,gana2,sindef
23455,14566,4,lado,32,15,1,16,8,19.2,80.8,0.0
23455,15566,5,esquina,24,2,0,22,8,35.4,64.6,0.0
23455,15566,5,centro,24,12,0,12,10,35.0,65.0,0.0
23455,15566,4,esquina,24,2,0,22,8,34.6,65.4,0.0
23455,15566,3,esquina,24,2,0,22,8,34.6,65.4,0.0
23455,15566,2,esquina,24,2,0,22,8,34.6,65.4,0.0
23455,15566,4,centro,24,16,0,8,10,25.2,74.8,0.0
23455,15566,3,centro,24,16,0,8,10,25.2,74.8,0.0
23455,15566,2,centro,24,16,0,8,10,25.2,74.8,0.0
23455,15566,4,lado,24,13,0,11,8,17.4,82.6,0.0
23455,15566,3,lado,24,13,0,11,8,17.4,82.6,0.0
23455,15566,2,lado,24,13,0,11,8,17.4,82.6,0.0
23455,15566,5,lado,24,13,0,11,8,16.2,83.8,0.0
24455,12336,5,centro,32,0,0,32,0,88.4,11.4,0.2
24455,12336,4,centro,32,0,0,32,0,88.0,11.8,0.2
24455,12336,4,lado,32,0,0,32,0,86.0,14.0,0.0
24455,12336,5,lado,32,0,0,32,0,85.6,14.0,0.4
24455,12336,4,esquina,32,0,0,32,0,85.6,14.4,0.0
24455,12336,2,centro,32,0,0,32,0,85.0,14.4,0.6
24455,12336,2,esquina,32,0,0,32,0,85.0,14.8,0.2
24455,12336,5,esquina,32,0,0,32,0,84.6,15.4,0.0
24455,12336,2,lado,32,1,7,24,12,67.0,33.0,0.0
24455,12346,5,esquina,40,0,0,40,0,83.4,15.6,1.0
24455,12346,4,centro,40,0,0,40,0,83.0,16.6,0.4
24455,12346,4,esquina,40,0,0,40,0,82.4,16.6,1.0
24455,12346,5,centro,40,0,0,40,0,81.8,17.8,0.4
24455,12346,5,lado,40,0,0,40,0,81.6,18.0,0.4
24455,12346,2,centro,40,0,0,40,0,80.8,17.8,1.4
24455,12346,2,esquina,40,0,0,40,0,79.4,20.0,0.6
24455,12346,4,lado,40,0,0,40,0,75.8,23.6,0.6
24455,12346,2,lado,40,1,10,29,12,63.6,35.4,1.0
24455,12356,5,centro,40,4,0,36,12,75.2,24.0,0.8
24455,12356,5,esquina,40,2,0,38,10,66.2,32.2,1.6
24455,12356,4,esquina,40,2,0,38,10,65.8,33.0,1.2
24455,12356,2,esquina,40,2,0,38,8,65.6,33.6,0.8
24455,12356,4,centro,40,4,4,32,12,62.6,35.8,1.6
24455,12356,2,centro,40,4,0,36,12,62.2,36.0,1.8
24455,12356,5,lado,40,8,0,32,10,60.0,38.0,2.0
24455,12356,4,lado,40,2,0,38,10,56.6,41.0,2.4
24455,12356,2,lado,40,11,4,25,8,46.4,52.4,1.2
24455,12366,4,esquina,32,1,0,31,10,65.8,32.8,1.4
24455,12366,5,esquina,32,1,0,31,10,64.6,34.0,1.4
24455,12366,4,centro,32,4,0,28,12,64.2,35.2,0.6
24455,12366,5,centro,32,4,0,28,12,63.8,35.4,0.8
24455,12366,2,esquina,32,1,0,31,8,61.4,38.2,0.4
24455,12366,2,centro,32,4,0,28,12,56.2,42.0,1.8
24455,12366,5,lado,32,9,0,23,10,52.2,46.6,1.2
24455,12366,4,lado,32,9,0,23,10,52.0,46.2,1.8
24455,12366,2,lado,32,14,0,18,8,38.0,59.2,2.8
24455,13346,5,centro,32,0,0,32,0,83.0,16.4,0.6
24455,13346,5,lado,32,0,0,32,0,82.6,16.6,0.8
24455,13346,4,centro,32,0,0,32,0,80.8,18.6,0.6
24455,13346,5,esquina,32,0,0,32,0,79.8,19.8,0.4
24455,13346,4,esquina,32,0,0,32,0,79.8,19.8,0.4
24455,13346,2,centro,32,0,0,32,0,77.6,20.8,1.6
24455,13346,2,esquina,32,0,0,32,0,77.0,21.8,1.2
24455,13346,4,lado,32,0,0,32,0,70.6,28.4,1.0
24455,13346,2,lado,32,1,7,24,12,59.0,40.2,0.8
24455,13356,5,centro,32,4,0,28,12,71.6,27.4,1.0
24455,13356,4,esquina,32,2,0,30,10,62.8,36.2,1.0
24455,13356,5,esquina,32,2,0,30,10,62.4,36.2,1.4
24455,13356,4,centro,32,4,4,24,12,59.6,39.6,0.8
24455,13356,2,esquina,32,2,0,30,8,59.2,40.2,0.6
24455,13356,5,lado,32,6,0,26,10,56.6,42.2,1.2
24455,13356,2,centro,32,4,0,28,12,55.0,42.8,2.2
24455,13356,4,lado,32,4,0,28,10,53.2,45.2,1.6
24455,13356,2,lado,32,8,4,20,8,42.6,56.4,1.0
24455,13366,4,esquina,24,1,0,23,10,62.2,36.6,1.2
24455,13366,4,centro,24,4,0,20,12,62.0,37.0,1.0
24455,13366,5,esquina,24,1,0,23,10,61.6,36.6,1.8
24455,13366,5,centro,24,4,0,20,12,60.8,38.2,1.0
24455,13366,2,esquina,24,1,0,23,8,58.4,40.4,1.2
24455,13366,2,centro,24,4,0,20,12,52.6,44.4,3.0
24455,13366,5,lado,24,7,0,17,10,51.0,48.6,0.4
24455,13366,4,lado,24,7,0,17,10,50.4,47.2,2.4
24455,13366,2,lado,24,11,0,13,8,42.2,54.4,3.4
24455,13446,5,centro,32,0,0,32,0,80.6,19.0,0.4
24455,13446,5,lado,32,0,0,32,0,78.8,20.6,0.6
24455,13446,5,esquina,32,0,0,32,0,77.8,21.8,0.4
24455,13446,4,centro,32,0,0,32,0,77.2,21.4,1.4
24455,13446,4,esquina,32,0,0,32,0,76.2,23.2,0.6
24455,13446,2,esquina,32,0,0,32,0,74.0,26.0,0.0
24455,13446,2,centro,32,0,0,32,0,73.4,25.2,1.4
24455,13446,4,lado,32,0,2,30,0,58.8,40.6,0.6
24455,13446,2,lado,32,1,7,24,12,56.4,42.6,1.0
24455,13456,5,centro,40,4,0,36,12,65.4,34.4,0.2
24455,13456,4,esquina,40,2,0,38,8,58.8,39.6,1.6
24455,13456,5,esquina,40,2,0,38,10,58.4,39.8,1.8
24455,13456,2,esquina,40,2,0,38,8,56.6,41.8,1.6
24455,13456,4,centro,40,8,0,32,12,54.4,44.4,1.2
24455,13456,5,lado,40,8,0,32,10,53.8,44.0,2.2
24455,13456,2,centro,40,8,0,32,12,47.4,51.0,1.6
24455,13456,4,lado,40,10,2,28,8,39.4,58.2,2.4
24455,13456,2,lado,40,13,2,25,8,37.0,61.4,1.6
24455,13466,5,centro,32,4,0,28,10,60.2,39.4,0.4
24455,13466,5,esquina,32,1,0,31,10,60.2,39.2,0.6
24455,13466,4,centro,32,4,0,28,12,58.8,40.6,0.6
24455,13466,4,esquina,32,1,0,31,8,57.6,41.6,0.8
24455,13466,2,esquina,32,1,0,31,8,54.4,44.6,1.0
24455,13466,5,lado,32,9,2,21,10,44.2,54.6,1.2
24455,13466,2,centro,32,4,0,28,12,43.4,55.6,1.0
24455,13466,4,lado,32,11,2,19,8,36.4,62.4,1.2
24455,13466,2,lado,32,14,0,18,8,36.0,62.0,2.0
24455,13556,5,centro,32,8,0,24,10,53.6,45.8,0.6
24455,13556,5,esquina,32,2,0,30,8,46.4,53.4,0.2
24455,13556,4,esquina,32,2,0,30,8,45.6,54.2,0.2
24455,13556,2,esquina,32,2,0,30,8,45.4,54.4,0.2
24455,13556,4,centro,32,16,0,16,10,41.0,59.0,0.0
24455,13556,2,lado,32,13,1,18,8,31.2,68.6,0.2
24455,13556,2,centro,32,16,0,16,10,30.2,69.8,0.0
24455,13556,5,lado,32,12,2,18,8,29.4,70.4,0.2
24455,13556,4,lado,32,11,3,18,8,26.6,73.0,0.4
24455,13566,5,centro,32,12,0,20,10,47.0,53.0,0.0
24455,13566,5,esquina,32,2,0,30,8,44.8,55.2,0.0
24455,13566,2,esquina,32,2,0,30,8,42.8,57.2,0.0
24455,13566,4,esquina,32,2,0,30,8,42.2,57.8,0.0
24455,13566,4,centro,32,16,0,16,10,39.8,60.2,0.0
24455,13566,2,centro,32,16,0,16,10,29.8,70.2,0.0
24455,13566,2,lado,32,15,1,16,8,24.8,75.2,0.0
24455,13566,5,lado,32,14,2,16,8,23.6,76.4,0.0
24455,13566,4,lado,32,14,2,16,8,22.0,78.0,0.0
33445,12446,4,centro,32,4,0,28,14,75.2,23.6,1.2
33445,12446,4,esquina,32,0,0,32,0,74.2,25.2,0.6
33445,12446,3,esquina,32,0,0,32,0,71.0,28.6,0.4
33445,12446,3,centro,32,0,0,32,0,70.2,29.4,0.4
33445,12446,5,lado,32,1,0,31,12,68.8,29.8,1.4
33445,12446,5,centro,32,8,0,24,12,62.8,37.0,0.2
33445,12446,5,esquina,32,2,0,30,10,61.8,37.0,1.2
33445,12446,3,lado,32,3,2,27,12,54.6,44.2,1.2
33445,12446,4,lado,32,3,1,28,12,53.0,45.4,1.6
33445,12456,4,esquina,40,2,0,38,8,55.2,43.4,1.4
33445,12456,5,centro,40,12,0,28,10,54.0,45.4,0.6
33445,12456,3,esquina,40,2,0,38,8,53.8,45.0,1.2
33445,12456,4,centro,40,8,0,32,10,51.0,48.6,0.4
33445,12456,5,esquina,40,3,0,37,8,47.6,51.2,1.2
33445,12456,3,centro,40,8,0,32,10,44.8,54.8,0.4
33445,12456,5,lado,40,14,4,22,8,41.2,58.0,0.8
33445,12456,3,lado,40,12,1,27,8,37.2,61.6,1.2
33445,12456,4,lado,40,11,1,28,8,35.2,64.0,0.8
33445,12466,4,esquina,32,1,0,31,8,61.8,37.6,0.6
33445,12466,3,esquina,32,1,0,31,8,58.0,41.2,0.8
33445,12466,4,centro,32,4,0,28,10,57.0,42.4,0.6
33445,12466,5,esquina,32,2,0,30,8,50.4,49.0,0.6
33445,12466,5,centro,32,12,0,20,10,48.6,50.8,0.6
33445,12466,3,centro,32,4,0,28,10,48.2,50.4,1.4
33445,12466,5,lado,32,13,2,17,8,43.6,56.2,0.2
33445,12466,3,lado,32,12,1,19,8,37.2,60.6,2.2
33445,12466,4,lado,32,12,1,19,8,34.6,63.8,1.6
33445,12556,4,esquina,32,2,0,30,8,48.6,51.2,0.2
33445,12556,3,esquina,32,2,0,30,8,48.6,51.2,0.2
33445,12556,5,centro,32,8,0,24,10,44.0,56.0,0.0
33445,12556,5,esquina,32,2,0,30,8,43.0,57.0,0.0
33445,12556,4,centro,32,16,0,16,10,42.8,57.2,0.0
33445,12556,3,centro,32,16,0,16,10,42.6,57.4,0.0
33445,12556,5,lado,32,16,2,14,8,28.4,71.6,0.0
33445,12556,3,lado,32,12,2,18,8,27.6,72.0,0.4
33445,12556,4,lado,32,12,2,18,8,26.6,73.0,0.4
33445,12566,4,esquina,32,2,0,30,8,48.6,51.4,0.0
33445,12566,3,esquina,32,2,0,30,8,47.6,52.4,0.0
33445,12566,5,esquina,32,2,0,30,8,42.2,57.8,0.0
33445,12566,4,centro,32,16,0,16,10,41.6,58.4,0.0
33445,12566,3,centro,32,16,0,16,10,41.4,58.6,0.0
33445,12566,5,centro,32,12,0,20,10,39.4,60.6,0.0
33445,12566,5,lado,32,16,2,14,8,25.8,74.2,0.0
33445,12566,3,lado,32,14,2,16,8,24.0,76.0,0.0
33445,12566,4,lado,32,14,2,16,8,23.2,76.8,0.0
33445,14456,4,esquina,32,2,0,30,8,44.4,55.6,0.0
33445,14456,3,esquina,32,2,0,30,8,42.2,57.6,0.2
33445,14456,4,centro,32,8,0,24,10,41.6,58.4,0.0
33445,14456,5,centro,32,12,4,16,10,41.0,59.0,0.0
33445,14456,5,esquina,32,3,0,29,8,37.2,62.8,0.0
33445,14456,3,centro,32,8,0,24,10,34.2,65.8,0.0
33445,14456,5,lado,32,16,1,15,8,31.2,68.4,0.4
33445,14456,3,lado,32,15,0,17,8,25.6,74.4,0.0
33445,14456,4,lado,32,12,2,18,8,23.4,76.6,0.0
33445,14466,4,esquina,24,1,0,23,8,47.0,53.0,0.0
33445,14466,3,esquina,24,1,0,23,8,45.8,54.2,0.0
33445,14466,5,esquina,24,2,0,22,8,44.8,55.0,0.2
33445,14466,4,centro,24,4,0,20,10,44.2,55.8,0.0
33445,14466,5,centro,24,12,0,12,10,43.8,56.2,0.0
33445,14466,3,centro,24,4,0,20,10,33.6,66.4,0.0
33445,14466,5,lado,24,12,1,11,8,30.6,69.2,0.2
33445,14466,3,lado,24,11,0,13,8,26.4,73.6,0.0
33445,14466,4,lado,24,11,0,13,8,25.6,74.4,0.0
33445,14556,4,esquina,32,2,0,30,8,40.8,59.0,0.2
33445,14556,3,esquina,32,2,0,30,8,38.8,61.0,0.2
33445,14556,4,centro,32,16,0,16,10,36.2,63.8,0.0
33445,14556,5,esquina,32,3,0,29,8,35.0,65.0,0.0
33445,14556,5,centro,32,16,0,16,10,31.4,68.6,0.0
33445,14556,3,centro,32,16,0,16,10,28.0,72.0,0.0
33445,14556,5,lado,32,18,1,13,8,21.0,79.0,0.0
33445,14556,3,lado,32,16,0,16,8,20.6,79.4,0.0
33445,14556,4,lado,32,16,0,16,8,19.2,80.8,0.0
33445,14566,4,esquina,32,2,0,30,8,38.8,61.2,0.0
33445,14566,4,centro,32,16,0,16,10,36.6,63.4,0.0
33445,14566,3,esquina,32,2,0,30,8,36.6,63.4,0.0
33445,14566,5,esquina,32,3,0,29,8,33.6,66.4,0.0
33445,14566,5,centro,32,16,0,16,10,31.2,68.8,0.0
33445,14566,3,centro,32,16,0,16,10,27.8,72.2,0.0
33445,14566,5,lado,32,18,1,13,8,21.2,78.8,0.0
33445,14566,3,lado,32,16,0,16,8,19.0,81.0,0.0
33445,14566,4,lado,32,16,0,16,8,17.6,82.4,0.0
33445,15566,3,esquina,24,2,0,22,8,34.8,65.2,0.0
33445,15566,5,esquina,24,2,0,22,8,34.6,65.4,0.0
33445,15566,4,esquina,24,2,0,22,8,34.2,65.8,0.0
33445,15566,5,centro,24,12,0,12,10,30.0,70.0,0.0
33445,15566,4,centro,24,16,0,8,10,26.2,73.8,0.0
33445,15566,3,centro,24,16,0,8,10,25.8,74.2,0.0
33445,15566,4,lado,24,13,0,11,8,17.6,82.4,0.0
33445,15566,3,lado,24,13,0,11,8,16.4,83.6,0.0
33445,15566,5,lado,24,15,0,9,8,15.8,84.2,0.0
33455,12446,5,esquina,32,0,0,32,0,80.0,19.8,0.2
33455,12446,5,centro,32,4,0,28,14,79.6,19.6,0.8
33455,12446,5,lado,32,0,0,32,0,78.4,20.4,1.2
33455,12446,4,esquina,32,0,0,32,0,77.0,22.8,0.2
33455,12446,3,esquina,32,0,0,32,0,75.0,24.4,0.6
33455,12446,3,centro,32,0,0,32,0,74.4,24.6,1.0
33455,12446,4,centro,32,0,0,32,0,73.0,26.4,0.6
33455,12446,3,lado,32,1,3,28,12,61.2,38.2,0.6
33455,12446,4,lado,32,1,3,28,12,58.6,40.2,1.2
33455,12456,5,centro,40,4,0,36,12,65.4,34.4,0.2
33455,12456,5,esquina,40,2,0,38,10,60.8,37.0,2.2
33455,12456,4,esquina,40,2,0,38,8,60.8,37.2,2.0
33455,12456,3,esquina,40,2,0,38,8,59.0,40.0,1.0
33455,12456,4,centro,40,8,0,32,12,54.6,43.8,1.6
33455,12456,5,lado,40,8,0,32,10,53.8,45.4,0.8
33455,12456,3,centro,40,8,0,32,12,50.0,48.6,1.4
33455,12456,3,lado,40,10,2,28,8,44.6,54.2,1.2
33455,12456,4,lado,40,10,2,28,8,42.8,56.2,1.0
33455,12466,5,esquina,32,1,0,31,10,66.8,32.6,0.6
33455,12466,5,centro,32,4,0,28,10,62.2,37.4,0.4
33455,12466,3,esquina,32,1,0,31,8,60.0,38.6,1.4
33455,12466,4,esquina,32,1,0,31,8,57.4,41.8,0.8
33455,12466,3,centro,32,4,0,28,12,54.0,44.6,1.4
33455,12466,4,centro,32,4,0,28,12,51.8,46.6,1.6
33455,12466,5,lado,32,9,2,21,10,47.2,50.0,2.8
33455,12466,3,lado,32,12,1,19,8,43.8,53.8,2.4
33455,12466,4,lado,32,11,2,19,8,40.4,57.8,1.8
33455,12556,5,centro,32,8,0,24,10,56.2,43.4,0.4
33455,12556,5,esquina,32,2,0,30,8,51.6,48.4,0.0
33455,12556,3,esquina,32,2,0,30,8,49.2,50.6,0.2
33455,12556,4,esquina,32,2,0,30,8,47.2,52.8,0.0
33455,12556,3,centro,32,16,0,16,10,43.6,56.4,0.0
33455,12556,4,centro,32,16,0,16,10,36.8,63.2,0.0
33455,12556,4,lado,32,11,3,18,8,33.0,66.8,0.2
33455,12556,5,lado,32,12,2,18,8,29.4,69.2,1.4
33455,12556,3,lado,32,11,3,18,8,28.4,71.2,0.4
33455,12566,5,esquina,32,2,0,30,8,49.4,50.6,0.0
33455,12566,5,centro,32,12,0,20,10,49.2,50.8,0.0
33455,12566,3,esquina,32,2,0,30,8,45.8,54.2,0.0
33455,12566,4,esquina,32,2,0,30,8,44.8,55.2,0.0
33455,12566,3,centro,32,16,0,16,10,41.8,58.2,0.0
33455,12566,4,centro,32,16,0,16,10,33.6,66.4,0.0
33455,12566,4,lado,32,14,2,16,8,27.8,72.2,0.0
33455,12566,3,lado,32,14,2,16,8,23.6,76.4,0.0
33455,12566,5,lado,32,14,2,16,8,23.2,76.6,0.2
33455,14456,5,centro,32,4,0,28,12,60.0,39.6,0.4
33455,14456,5,esquina,32,2,0,30,10,53.6,45.6,0.8
33455,14456,4,esquina,32,2,0,30,8,51.4,48.4,0.2
33455,14456,3,esquina,32,2,0,30,8,47.6,52.0,0.4
33455,14456,3,centro,32,8,0,24,12,42.6,56.8,0.6
33455,14456,4,centro,32,8,0,24,12,42.4,57.4,0.2
33455,14456,5,lado,32,6,0,26,10,41.8,57.4,0.8
33455,14456,3,lado,32,10,2,20,8,32.8,66.8,0.4
33455,14456,4,lado,32,11,1,20,8,31.2,68.2,0.6
33455,14466,4,esquina,24,1,0,23,8,51.4,47.8,0.8
33455,14466,5,esquina,24,1,0,23,10,51.2,48.6,0.2
33455,14466,5,centro,24,4,0,20,10,49.8,49.8,0.4
33455,14466,3,esquina,24,1,0,23,8,49.2,50.6,0.2
33455,14466,4,centro,24,4,0,20,12,48.8,50.8,0.4
33455,14466,3,centro,24,4,0,20,12,39.2,60.0,0.8
33455,14466,5,lado,24,7,2,15,10,38.6,60.6,0.8
33455,14466,4,lado,24,10,1,13,8,30.4,68.2,1.4
33455,14466,3,lado,24,11,0,13,8,29.2,69.2,1.6
33455,14556,5,centro,32,8,0,24,10,46.8,53.0,0.2
33455,14556,5,esquina,32,2,0,30,8,44.4,55.4,0.2
33455,14556,4,esquina,32,2,0,30,8,41.6,57.8,0.6
33455,14556,3,esquina,32,2,0,30,8,41.0,58.8,0.2
33455,14556,3,centro,32,16,0,16,10,32.6,67.4,0.0
33455,14556,4,centro,32,16,0,16,10,30.2,69.8,0.0
33455,14556,5,lado,32,13,1,18,8,25.4,74.2,0.4
33455,14556,4,lado,32,13,1,18,8,24.8,74.6,0.6
33455,14556,3,lado,32,13,1,18,8,24.2,75.4,0.4
33455,14566,5,centro,32,12,0,20,10,46.0,54.0,0.0
33455,14566,5,esquina,32,2,0,30,8,42.0,58.0,0.0
33455,14566,4,esquina,32,2,0,30,8,39.8,60.2,0.0
33455,14566,3,esquina,32,2,0,30,8,37.4,62.6,0.0
33455,14566,3,centro,32,16,0,16,10,30.6,69.4,0.0
33455,14566,4,centro,32,16,0,16,10,28.4,71.6,0.0
33455,14566,3,lado,32,15,1,16,8,21.8,78.2,0.0
33455,14566,5,lado,32,15,1,16,8,21.2,78.8,0.0
33455,14566,4,lado,32,15,1,16,8,20.2,79.8,0.0
33455,15566,4,esquina,24,2,0,22,8,37.2,62.8,0.0
33455,15566,5,esquina,24,2,0,22,8,35.2,64.6,0.2
33455,15566,5,centro,24,12,0,12,10,35.0,65.0,0.0
33455,15566,3,esquina,24,2,0,22,8,34.6,65.4,0.0
33455,15566,3,centro,24,16,0,8,10,25.2,74.8,0.0
33455,15566,4,centro,24,16,0,8,10,23.8,76.2,0.0
33455,15566,3,lado,24,13,0,11,8,17.4,82.6,0.0
33455,15566,4,lado,24,13,0,11,8,17.2,82.8,0.0
33455,15566,5,lado,24,13,0,11,8,16.6,83.4,0.0
34455,12346,5,esquina,40,0,0,40,0,87.0,12.6,0.4
34455,12346,5,centro,40,0,0,40,0,84.8,15.0,0.2
34455,12346,4,centro,40,0,0,40,0,84.8,14.8,0.4
34455,12346,5,lado,40,0,0,40,0,84.6,15.4,0.0
34455,12346,4,esquina,40,0,0,40,0,84.2,15.4,0.4
34455,12346,3,esquina,40,0,0,40,0,83.8,15.6,0.6
34455,12346,3,centro,40,0,0,40,0,83.4,16.4,0.2
34455,12346,4,lado,40,0,0,40,0,79.8,20.0,0.2
34455,12346,3,lado,40,1,2,37,12,70.8,28.6,0.6
34455,12356,5,centro,40,4,0,36,12,77.2,22.2,0.6
34455,12356,3,esquina,40,1,0,39,8,70.4,28.6,1.0
34455,12356,5,esquina,40,2,0,38,10,69.0,29.6,1.4
34455,12356,4,esquina,40,1,0,39,10,68.8,29.8,1.4
34455,12356,5,lado,40,8,0,32,10,65.2,32.8,2.0
34455,12356,3,centro,40,4,0,36,12,65.0,33.4,1.6
34455,12356,4,centro,40,4,4,32,12,64.8,34.2,1.0
34455,12356,4,lado,40,2,0,38,10,61.6,36.2,2.2
34455,12356,3,lado,40,6,6,28,8,52.8,45.2,2.0
34455,12366,4,esquina,32,1,0,31,10,70.8,28.6,0.6
34455,12366,5,esquina,32,1,0,31,10,70.2,29.0,0.8
34455,12366,5,centro,32,4,0,28,12,66.2,32.6,1.2
34455,12366,4,centro,32,4,0,28,12,66.2,32.8,1.0
34455,12366,3,esquina,32,1,0,31,8,65.0,34.0,1.0
34455,12366,3,centro,32,4,0,28,12,61.2,37.4,1.4
34455,12366,4,lado,32,9,0,23,10,57.6,39.6,2.8
34455,12366,5,lado,32,9,0,23,10,57.4,39.6,3.0
34455,12366,3,lado,32,11,2,19,8,48.0,49.6,2.4
34455,12446,5,centro,32,0,0,32,0,84.6,15.4,0.0
34455,12446,5,lado,32,0,0,32,0,82.2,17.6,0.2
34455,12446,5,esquina,32,0,0,32,0,81.4,18.2,0.4
34455,12446,4,centro,32,0,0,32,0,81.2,18.0,0.8
34455,12446,4,esquina,32,0,0,32,0,79.8,19.8,0.4
34455,12446,3,centro,32,0,0,32,0,79.0,20.6,0.4
34455,12446,3,esquina,32,0,0,32,0,78.0,21.8,0.2
34455,12446,3,lado,32,1,3,28,12,64.6,34.8,0.6
34455,12446,4,lado,32,0,2,30,0,63.2,36.6,0.2
34455,12456,5,centro,40,4,0,36,12,66.6,33.2,0.2
34455,12456,5,esquina,40,2,0,38,10,61.8,36.4,1.8
34455,12456,3,esquina,40,2,0,38,8,61.8,36.8,1.4
34455,12456,4,esquina,40,2,0,38,8,61.6,37.2,1.2
34455,12456,4,centro,40,8,0,32,12,56.6,42.2,1.2
34455,12456,5,lado,40,8,0,32,10,56.4,42.2,1.4
34455,12456,3,centro,40,8,0,32,12,52.0,46.6,1.4
34455,12456,3,lado,40,10,2,28,8,44.8,54.0,1.2
34455,12456,4,lado,40,10,2,28,8,43.6,55.0,1.4
34455,12466,5,esquina,32,1,0,31,10,65.0,34.2,0.8
34455,12466,4,esquina,32,1,0,31,8,63.2,36.0,0.8
34455,12466,5,centro,32,4,0,28,10,62.4,37.2,0.4
34455,12466,4,centro,32,4,0,28,12,62.0,37.4,0.6
34455,12466,3,esquina,32,1,0,31,8,56.8,42.8,0.4
34455,12466,5,lado,32,9,2,21,10,48.0,48.8,3.2
34455,12466,3,centro,32,4,0,28,12,47.6,50.4,2.0
34455,12466,3,lado,32,12,1,19,8,42.8,55.2,2.0
34455,12466,4,lado,32,11,2,19,8,39.6,58.8,1.6
34455,12556,5,centro,32,8,0,24,10,56.2,43.2,0.6
34455,12556,5,esquina,32,2,0,30,8,51.2,48.8,0.0
34455,12556,4,esquina,32,2,0,30,8,49.2,50.6,0.2
34455,12556,3,esquina,32,2,0,30,8,47.2,52.8,0.0
34455,12556,4,centro,32,16,0,16,10,43.6,56.4,0.0
34455,12556,3,centro,32,16,0,16,10,36.8,63.2,0.0
34455,12556,3,lado,32,11,3,18,8,33.6,66.2,0.2
34455,12556,5,lado,32,12,2,18,8,31.6,67.8,0.6
34455,12556,4,lado,32,11,3,18,8,28.4,71.0,0.6
34455,12566,5,centro,32,12,0,20,10,49.0,51.0,0.0
34455,12566,5,esquina,32,2,0,30,8,48.4,51.6,0.0
34455,12566,4,esquina,32,2,0,30,8,45.8,54.2,0.0
34455,12566,3,esquina,32,2,0,30,8,44.8,55.2,0.0
34455,12566,4,centro,32,16,0,16,10,41.8,58.2,0.0
34455,12566,3,centro,32,16,0,16,10,33.6,66.4,0.0
34455,12566,3,lado,32,14,2,16,8,27.8,72.2,0.0
34455,12566,5,lado,32,14,2,16,8,25.0,75.0,0.0
34455,12566,4,lado,32,14,2,16,8,23.6,76.4,0.0
34455,13446,5,centro,32,0,0,32,0,84.0,16.0,0.0
34455,13446,5,lado,32,0,0,32,0,80.6,19.0,0.4
34455,13446,4,centro,32,0,0,32,0,80.2,18.6,1.2
34455,13446,5,esquina,32,0,0,32,0,78.6,21.0,0.4
34455,13446,4,esquina,32,0,0,32,0,77.2,22.4,0.4
34455,13446,3,centro,32,0,0,32,0,77.2,22.4,0.4
34455,13446,3,esquina,32,0,0,32,0,76.8,23.2,0.0
34455,13446,4,lado,32,0,2,30,0,61.4,38.4,0.2
34455,13446,3,lado,32,1,7,24,12,57.8,41.4,0.8
34455,13456,5,centro,40,4,0,36,12,65.2,34.4,0.4
34455,13456,4,esquina,40,2,0,38,8,60.4,38.2,1.4
34455,13456,3,esquina,40,2,0,38,8,59.8,38.6,1.6
34455,13456,5,esquina,40,2,0,38,10,59.8,38.4,1.8
34455,13456,4,centro,40,8,0,32,12,55.0,43.8,1.2
34455,13456,5,lado,40,8,0,32,10,53.8,44.2,2.0
34455,13456,3,centro,40,8,0,32,12,52.4,46.4,1.2
34455,13456,4,lado,40,10,2,28,8,40.6,57.6,1.8
34455,13456,3,lado,40,13,2,25,8,38.2,61.0,0.8
34455,13466,5,centro,32,4,0,28,10,61.2,38.6,0.2
34455,13466,5,esquina,32,1,0,31,10,61.2,38.4,0.4
34455,13466,4,centro,32,4,0,28,12,59.8,39.6,0.6
34455,13466,4,esquina,32,1,0,31,8,58.4,41.0,0.6
34455,13466,3,esquina,32,1,0,31,8,56.0,43.6,0.4
34455,13466,3,centro,32,4,0,28,12,46.4,52.0,1.6
34455,13466,5,lado,32,9,2,21,10,45.4,52.8,1.8
34455,13466,4,lado,32,11,2,19,8,37.2,61.6,1.2
34455,13466,3,lado,32,14,0,18,8,35.4,63.0,1.6
34455,13556,5,centro,32,8,0,24,10,55.0,44.4,0.6
34455,13556,5,esquina,32,2,0,30,8,47.6,52.2,0.2
34455,13556,3,esquina,32,2,0,30,8,46.8,52.8,0.4
34455,13556,4,esquina,32,2,0,30,8,46.6,53.2,0.2
34455,13556,4,centro,32,16,0,16,10,42.4,57.6,0.0
34455,13556,3,centro,32,16,0,16,10,35.6,64.4,0.0
34455,13556,3,lado,32,13,1,18,8,31.2,68.6,0.2
34455,13556,5,lado,32,12,2,18,8,29.8,70.0,0.2
34455,13556,4,lado,32,11,3,18,8,26.8,72.8,0.4
34455,13566,5,centro,32,12,0,20,10,47.8,52.2,0.0
34455,13566,5,esquina,32,2,0,30,8,45.8,54.2,0.0
34455,13566,3,esquina,32,2,0,30,8,44.2,55.8,0.0
34455,13566,4,esquina,32,2,0,30,8,43.0,57.0,0.0
34455,13566,4,centro,32,16,0,16,10,40.8,59.2,0.0
34455,13566,3,centro,32,16,0,16,10,33.6,66.4,0.0
34455,13566,5,lado,32,14,2,16,8,24.0,76.0,0.0
34455,13566,3,lado,32,15,1,16,8,23.8,76.2,0.0
34455,13566,4,lado,32,14,2,16,8,22.2,77.8,0.0
