white,black,white_sum,black_sum,verdict,plies,nodes,ms
1345,11255,13,14,white,7,57693,101
1345,11266,13,16,black,10,637371,1087
1345,11346,13,15,black,14,3636387,5214
1345,11355,13,15,black,16,4475058,7468
1345,11356,13,16,black,10,672356,1109
1345,11366,13,17,black,10,687259,1035
1345,11466,13,18,black,10,538933,802
1345,12235,13,13,white,7,74682,177
1345,12236,13,14,white,13,1819197,3113
1345,12246,13,15,black,16,8146836,11722
1345,12346,13,16,black,14,5760201,8651
1345,12355,13,16,black,14,4984583,7419
1345,12366,13,18,black,10,966540,1361
1345,12466,13,19,black,10,787287,1097
1345,13346,13,17,black,14,3275207,5166
1345,13466,13,20,black,10,762852,837
1345,22235,13,14,white,7,55584,63
1345,22236,13,15,white,13,1328293,2081
1345,22246,13,16,black,16,5477157,7662
1345,22346,13,17,black,14,4593513,6629
1345,22355,13,17,black,14,3733182,5643
1345,22366,13,19,black,10,749158,977
1345,22466,13,20,black,10,596254,976
1345,23346,13,18,black,14,3698639,6088
1345,23466,13,21,black,10,809022,1416
1345,33346,13,19,black,14,1816999,3417
1345,33466,13,22,black,10,525861,1270
1444,11124,13,9,white,7,12494,19
1444,11125,13,10,white,13,269810,683
1444,11126,13,11,white,13,269810,596
1444,11135,13,11,white,13,269810,655
1444,11136,13,12,white,13,269810,603
1444,11146,13,13,black,12,176605,426
1444,11235,13,12,white,13,517469,853
1444,11236,13,13,white,13,517469,1012
1444,11244,13,12,white,7,14246,27
1444,11246,13,14,black,10,147838,448
1444,11255,13,14,black,10,157377,373
1444,11266,13,16,black,10,157377,412
1444,11346,13,15,black,10,147838,538
1444,11355,13,15,black,10,157377,411
1444,11356,13,16,black,10,193477,584
1444,11366,13,17,black,10,157377,447
1444,11466,13,18,black,10,77673,310
1444,12235,13,13,white,13,536610,1050
1444,12236,13,14,white,13,536610,1093
1444,12246,13,15,black,10,150081,412
1444,12346,13,16,black,10,234975,336
1444,12355,13,16,black,10,233520,373
1444,12366,13,18,black,10,233520,447
1444,12466,13,19,black,10,125012,186
1444,13346,13,17,black,10,150081,212
1444,13466,13,20,black,10,125012,300
1444,22235,13,14,white,13,333739,694
1444,22236,13,15,white,13,333739,682
1444,22246,13,16,black,10,90353,157
1444,22346,13,17,black,10,163192,385
1444,22355,13,17,black,10,170002,416
1444,22366,13,19,black,10,170002,314
1444,22466,13,20,black,10,86422,145
1444,23346,13,18,black,10,155097,320
1444,23466,13,21,black,10,134016,230
1444,33346,13,19,black,10,90353,154
1444,33466,13,22,black,10,86422,72
1445,11124,14,9,white,7,17339,22
1445,11125,14,10,white,7,31232,41
1445,11126,14,11,white,13,580556,614
1445,11135,14,11,white,7,31232,45
1445,11136,14,12,white,13,580556,901
1445,11146,14,13,black,20,4252979,3703
1445,11235,14,12,white,7,45017,58
1445,11236,14,13,white,13,1032379,1074
1445,11244,14,12,white,7,18648,23
1445,11246,14,14,black,16,3361652,3372
1445,11255,14,14,white,7,34819,52
1445,11266,14,16,black,10,365623,367
1445,11346,14,15,black,16,3361652,3284
1445,11355,14,15,white,7,34819,64
1445,11356,14,16,black,10,377104,458
1445,11366,14,17,black,10,365623,363
1445,11466,14,18,black,10,295377,399
1445,12235,14,13,white,7,46020,81
1445,12236,14,14,white,13,1068512,942
1445,12246,14,15,black,16,3555434,3310
1445,12346,14,16,black,16,5585617,4852
1445,12355,14,16,white,7,47040,54
1445,12366,14,18,black,10,522398,577
1445,12466,14,19,black,10,433495,413
1445,13346,14,17,black,16,3555434,3043
1445,13466,14,20,black,10,433495,461
1445,22235,14,14,white,7,32552,38
1445,22236,14,15,white,13,729164,833
1445,22246,14,16,black,16,2400173,2253
1445,22346,14,17,black,16,4453742,3711
1445,22355,14,17,white,7,35773,44
1445,22366,14,19,black,10,397271,497
1445,22466,14,20,black,10,326453,444
1445,23346,14,18,black,16,3959773,3670
1445,23466,14,21,black,10,459142,608
1445,33346,14,19,black,16,2400173,2318
1445,33466,14,22,black,10,326453,395
1555,11124,16,9,white,7,10840,15
1555,11125,16,10,white,7,12494,17
1555,11126,16,11,white,13,269810,331
1555,11135,16,11,white,7,12494,16
1555,11136,16,12,white,13,269810,461
1555,11146,16,13,white,13,269810,317
1555,11235,16,12,white,7,19767,28
1555,11236,16,13,white,13,517469,710
1555,11244,16,12,white,7,12056,15
1555,11246,16,14,white,13,517469,632
1555,11255,16,14,white,7,14246,18
1555,11266,16,16,black,10,157377,183
1555,11346,16,15,white,13,517469,622
1555,11355,16,15,white,7,14246,18
1555,11356,16,16,black,10,147838,175
1555,11366,16,17,black,10,157377,213
1555,11466,16,18,black,10,157377,187
1555,12235,16,13,white,7,20111,32
1555,12236,16,14,white,13,536610,940
1555,12246,16,15,white,13,536610,706
1555,12346,16,16,white,13,826269,974
1555,12355,16,16,white,7,20596,25
1555,12366,16,18,black,10,233520,258
1555,12466,16,19,black,10,233520,267
1555,13346,16,17,white,13,536610,573
1555,13466,16,20,black,10,233520,236
1555,22235,16,14,white,7,12893,15
1555,22236,16,15,white,13,333739,373
1555,22246,16,16,white,13,333739,390
1555,22346,16,17,white,13,601152,738
1555,22355,16,17,white,7,14493,18
1555,22366,16,19,black,10,170002,224
1555,22466,16,20,black,10,170002,259
1555,23346,16,18,white,13,563606,642
1555,23466,16,21,black,10,243390,269
1555,33346,16,19,white,13,333739,560
1555,33466,16,22,black,10,170002,202
1666,11124,19,9,white,7,10840,14
1666,11125,19,10,white,7,10840,14
1666,11126,19,11,white,7,12494,19
1666,11135,19,11,white,7,10840,14
1666,11136,19,12,white,7,12494,24
1666,11146,19,13,white,7,12494,7
1666,11235,19,12,white,7,17598,10
1666,11236,19,13,white,7,19767,37
1666,11244,19,12,white,7,12056,15
1666,11246,19,14,white,7,19767,27
1666,11255,19,14,white,7,12056,14
1666,11266,19,16,white,7,14246,16
1666,11346,19,15,white,7,19767,26
1666,11355,19,15,white,7,12056,44
1666,11356,19,16,white,7,19767,11
1666,11366,19,17,white,7,14246,8
1666,11466,19,18,white,7,14246,7
1666,12235,19,13,white,7,18265,23
1666,12236,19,14,white,7,20111,26
1666,12246,19,15,white,7,20111,50
1666,12346,19,16,white,7,28837,39
1666,12355,19,16,white,7,17616,22
1666,12366,19,18,white,7,20596,24
1666,12466,19,19,white,7,20596,27
1666,13346,19,17,white,7,20111,24
1666,13466,19,20,white,7,20596,24
1666,22235,19,14,white,7,11595,7
1666,22236,19,15,white,7,12893,9
1666,22246,19,16,white,7,12893,15
1666,22346,19,17,white,7,20197,25
1666,22355,19,17,white,7,12695,15
1666,22366,19,19,white,7,14493,18
1666,22466,19,20,white,7,14493,8
1666,23346,19,18,white,7,20519,12
1666,23466,19,21,white,7,20919,12
1666,33346,19,19,white,7,12893,7
1666,33466,19,22,white,7,14493,20
2223,11124,9,9,draw,27,8857664,8498
2223,11125,9,10,draw,27,8857664,8940
2223,11126,9,11,draw,27,8857664,10517
2223,11135,9,11,black,10,112597,242
2223,11136,9,12,black,10,112597,192
2223,11146,9,13,black,10,115752,631
2223,11235,9,12,black,10,196462,358
2223,11236,9,13,black,10,196462,371
2223,11244,9,12,black,10,155285,360
2223,11246,9,14,black,10,186927,353
2223,11255,9,14,black,10,155285,381
2223,11266,9,16,black,10,155285,325
2223,11346,9,15,black,10,165448,297
2223,11355,9,15,black,10,125911,380
2223,11356,9,16,black,10,165448,330
2223,11366,9,17,black,10,125911,169
2223,11466,9,18,black,10,129267,302
2223,12235,9,13,black,10,167012,886
2223,12236,9,14,black,10,167012,361
2223,12246,9,15,black,10,160133,230
2223,12346,9,16,black,10,205313,381
2223,12355,9,16,black,10,151259,319
2223,12366,9,18,black,10,151259,268
2223,12466,9,19,black,10,148984,189
2223,13346,9,17,black,10,125146,183
2223,13466,9,20,black,10,110397,673
2223,22235,9,14,black,10,71688,167
2223,22236,9,15,black,10,71688,154
2223,22246,9,16,black,10,68140,135
2223,22346,9,17,black,10,95204,155
2223,22355,9,17,black,10,71839,128
2223,22366,9,19,black,10,71839,107
2223,22466,9,20,black,10,70207,277
2223,23346,9,18,black,10,79586,210
2223,23466,9,21,black,10,73348,177
2223,33346,9,19,black,10,34804,105
2223,33466,9,22,black,10,36891,72
2224,11124,10,9,white,7,14916,18
2224,11125,10,10,draw,27,8857664,10039
2224,11126,10,11,draw,27,8857664,9387
2224,11135,10,11,black,14,777711,1761
